id,name,ally,villages,points,att,def,sup,all
1577232846,Dusted95,0,1,2001,2346,0,0,2346
1577233094,Mauvais Ange,0,1,304,0,0,0,0
1577234466,emarcel14,0,1,3039,0,0,0,0
1577234701,Sir Gregor Clegane,200,1,1924,0,0,0,0
1577234800,flokiott,0,1,153,0,0,0,0
1577234964,WarLord--,295,1,911,30,0,0,30
1577235374,Wegi187,0,1,396,0,0,0,0
1577235699,Hakkeboy281,0,1,57,0,0,0,0
1577235704,Goaskinny94,0,1,144,0,0,0,0
1577235931,Zuko,0,1,642,0,1383,0,1383
1577235978,rukavice,0,1,41,0,0,0,0
1577236167,TheAnolmo,121,1,843,0,0,0,0
1577236376,pinball wizard,0,0,0,0,1034,0,1034
1577236405,DJNex,0,1,881,0,0,0,0
1577236526,Pinki72,21,1,2499,0,0,0,0
1577236561,Victini,0,1,26,0,0,0,0
1577237177,Antares1,0,1,168,0,306,0,306
1577237207,Ben Crusher,0,1,2618,0,302,0,302
1577237518,poxaca,0,1,1043,0,10,0,10
1577237519,kakek,0,1,1043,0,298,0,298
1577237520,yoganoj,542,1,1043,0,13,0,13
1577237530,gipina,0,1,1043,0,1255,0,1255
1577237537,rokayov,506,1,1058,0,0,0,0
1577237631,dersechsundvierzichste,61,1,448,0,0,0,0
1577237718,Hanspeter91,295,1,4899,60,998,0,1058
1577238041,HoundBoy,0,1,332,0,169,0,169
1577238150,Julez123,473,2,9443,2970,0,0,2970
1577238392,Powner,0,0,0,0,18691,0,18691
1577238536,ShadowHunter88,0,1,363,0,0,0,0
1577238546,19stiffler06,15,1,1524,0,0,0,0
1577238595,McAdil,0,1,2624,69,12,0,81
1577238719,Lordking2,0,1,379,0,0,0,0
1577239211,Danny,0,1,315,0,188,0,188
1577239282,KayOby,0,1,1046,6225,1790,0,8015
1577240501,DarkGlow,456,1,1459,0,0,2773,2773
1577240807,A s p e C t,41,4,12397,1699,221,0,1920
1577241033,Burton10,29,5,17789,5437,37,11133,16607
1577241684,DasGameover,0,1,1139,0,0,0,0
1577241742,Matrix-king,198,1,670,0,0,0,0
1577241747,bigmogel4,0,1,26,0,0,0,0
1577241783,Lord Reidy,0,1,222,0,0,0,0
1577241886,Pitz,0,1,26,0,0,0,0
1577241891,JennyMaus,223,1,577,0,22,0,22
1577243046,SKBZG.GM,0,1,56,0,0,0,0
1577243518,Miraculis der Sanfte,440,1,935,0,325,1,326
1577244345,HOW PLAY??,82,1,696,0,0,0,0
1577244359,Crychotik,83,3,5117,23,317,0,340
1577244557,Weisi aus Heidelberg,386,1,2042,110,0,0,110
1577244614,Mysterygaming,222,1,2417,5,0,0,5
1577244712,Peter1704,3,3,6538,0,416,0,416
1577244998,KonradKanarienvogel,0,0,0,0,1558,0,1558
1577245043,Active,235,1,3043,0,0,0,0
1577245249,Prince Kajuku,0,1,936,0,0,0,0
1577245253,sevensculls,20,1,3288,0,0,0,0
1577246161,KakashiX3,0,1,227,0,0,0,0
1577246261,Varaeund,0,1,347,0,0,0,0
1577246283,Aran,49,2,5091,130,0,0,130
1577246291,Lord Nycro,0,1,335,0,5974,0,5974
1577246297,yfloriaN,108,1,612,0,0,0,0
1577246369,PinguArmy,0,1,26,0,0,0,0
1577246381,surpr1se,342,1,4376,0,166,0,166
1577246482,möta,263,1,3971,17960,5465,0,23425
1577246540,okidoki,0,0,0,0,2969,0,2969
1577246931,lMP4QT,0,1,449,322,810,0,1132
1577247011,Yamila,0,1,407,0,2496,0,2496
1577247043,Lord MK,442,8,33816,4179,21838,130,26147
1577247164,Karyu61,32,2,7023,10456,0,0,10456
1577247181,.Nicosta,0,1,26,0,0,0,0
1577247202,Slasher,36,1,401,0,0,0,0
1577247987,SirStone88,0,1,786,0,0,0,0
1577248110,*MD*,517,1,308,0,2268,0,2268
1577248190,Inftyum,0,1,230,0,372,0,372
1577248591,Gentleman 2026,0,1,1785,0,0,0,0
1577248732,Thor25,64,1,3055,0,0,0,0
1577248822,Toad,176,1,1314,0,0,0,0
1577248834,Belvedere-,0,1,161,0,0,0,0
1577249106,Charizard,0,2,4184,886,9706,0,10592
1577249221,vovela2393,393,1,1043,0,0,0,0
1577249320,MrMPire,32,1,3474,4414,0,0,4414
1577249503,maharba,0,1,938,0,0,0,0
1577249543,MrCarecry1,0,1,213,0,0,0,0
1577249771,Frank Reich,223,1,467,0,0,0,0
1577249881,zeimmen,405,3,3771,260,0,0,260
1577249935,SweetJenny03,533,7,28525,18398,224,0,18622
1577250846,Gumble1983,0,1,634,0,2845,0,2845
1577251617,Fexx,0,1,420,0,0,0,0
1577251651,Brandhaus,61,1,1296,0,0,0,0
1577252028,Wechsel22,0,1,304,0,4463,0,4463
1577252110,i ll be back,0,1,145,0,0,0,0
1577252455,JohnHB,461,2,5757,6437,20,2480,8937
1577252481,milchschnitte55,35,1,4333,9,0,0,9
1577253176,stefan1988,0,1,597,0,208,0,208
1577253967,SquillGT,0,0,0,0,680,0,680
1577254024,??WhySoSerious??,444,1,2408,9,0,0,9
1577256187,Support 69,0,1,615,0,0,0,0
1577256200,LoxQ,0,1,26,0,0,0,0
1577256674,didi55,0,1,26,0,0,0,0
1577257072,gsaelzbaer,481,1,363,0,3010,0,3010
1577257146,Mooshead,0,1,547,0,0,0,0
1577257223,senebo7612,0,1,507,0,905,0,905
1577257232,dabaroy586,0,1,1043,0,600,0,600
1577257764,- Nenuko,0,1,57,0,0,0,0
1577257828,El Guerrero Oscuro,220,1,1306,0,78,1141,1219
1577258125,Hanzoki,0,1,347,0,0,0,0
1577258198,bluedo,373,1,3463,14968,26,0,14994
1577258251,zapanek,0,1,4134,278,0,0,278
1577259051,Gus Griswald,235,1,482,0,941,0,941
1577259627,Ronaldoni,0,1,114,0,0,0,0
1577259849,Smeech,0,1,302,0,1699,0,1699
1577259910,MisterInsane,18,1,2657,0,474,14082,14556
1577260020,WasMeinstdu?,0,1,347,0,0,0,0
1577261168,Styrax1990,0,0,0,0,2366,0,2366
1577261657,Zavia,0,0,0,4,1486,0,1490
1577261691,TrockenSeitWeltenstart,0,1,844,0,0,0,0
1577261737,shr0tt,0,1,365,0,0,0,0
1577261762,Lord Durango,482,3,6886,7123,0,0,7123
1577261773,kingelvis,533,4,9725,40,915,0,955
1577262204,Echsekutive,0,1,381,0,51,0,51
1577262209,S0ull3ss,181,1,5784,0,346,0,346
1577262490,Schiri,222,4,6607,27,725,0,752
1577262681,kapuziner,0,1,26,0,0,0,0
1577262713,Alex Jost,373,2,3471,0,426,0,426
1577263330,Fairy Tale,0,1,2382,0,0,0,0
1577263787,moerk,179,1,3502,79,158,0,237
1577264081,Speerhans1234,0,1,263,0,1914,0,1914
1577264429,Flae,0,1,740,0,1470,0,1470
1577264815,BitaceS,167,1,238,0,0,0,0
1577265577,Michael Paulsberg,0,1,276,0,376,0,376
1577265934,Jordend,52,4,8930,16601,249,42,16892
1577266133,Sagistrar,0,1,245,0,1000,0,1000
1577266145,Ridder Robby,85,1,666,0,16,0,16
1577266271,Fabrice1993,0,1,536,0,0,0,0
1577266463,LukHel,0,1,1483,0,0,0,0
1577266736,Domenik159,0,0,0,0,352,0,352
1577267275,Fenox,496,1,1517,425,1371,0,1796
1577267556,redline251,0,1,45,0,0,0,0
1577267761,Feuriger Hugo,456,2,7846,1336,0,1646,2982
1577268024,max4496,533,5,13433,3713,0,0,3713
1577268653,Maximus Decimus Meridius,424,12,52191,14761,2903,0,17664
1577268661,Shivato,225,4,10469,1040,548,0,1588
1577268894,Yellow Pin,368,1,774,0,0,0,0
1577269088,-Teach?,0,1,1048,0,0,0,0
1577269517,levent27,144,2,6421,9658,1612,3783,15053
1577269554,.approved.,87,1,9250,1918,0,0,1918
1577269594,Burak das Börek,0,1,26,0,0,0,0
1577269612,XxGermanexX,0,1,209,0,0,0,0
1577270215,Achi93,77,2,7401,6849,0,0,6849
1577270227,BacktotheDale,0,1,40,0,0,0,0
1577270307,Krämo,0,0,0,0,260,0,260
1577270693,spiderentchen,167,1,593,0,10,0,10
1577271612,George Kush,368,1,844,0,8,0,8
1577272295,M00dy,0,1,26,0,0,0,0
1577272309,YungGod27,0,1,26,0,0,0,0
1577272401,petz,312,1,608,0,0,0,0
1577273211,kaioshin,130,6,15576,166,39512,0,39678
1577273228,ElGrande,0,1,575,0,0,0,0
1577273674,PfeifiAUT,0,1,855,0,0,0,0
1577273802,Broum,10,1,2537,15,0,0,15
1577273901,DrDantos,589,1,26,0,0,0,0
1577273910,Imperator111,419,1,618,0,0,0,0
1577273952,Naca,498,1,2305,0,8,0,8
1577274016,Henczy13,85,2,4914,7916,16,0,7932
1577274339,GxSturmi,130,3,12514,1353,0,0,1353
1577274738,Kush420,533,4,7580,150,507,3931,4588
1577274899,-Adrenalin,0,1,612,0,0,0,0
1577274983,Der Schwarze Ritter,0,1,1625,930,500,0,1430
1577274989,Godric Gryffindor,121,1,824,0,0,0,0
1577275109,Dexlogger,0,1,42,0,0,0,0
1577276676,Niklasbvb09,0,1,1757,0,0,0,0
1577276866,Sonico,0,1,594,0,0,0,0
1577276908,Mogol,0,1,3326,266,0,0,266
1577277021,bang,0,1,26,0,0,0,0
1577277673,Saracee,446,2,4802,0,1061,0,1061
1577277922,Lord Rob Roy,20,1,635,0,0,0,0
1577278006,Schwarze7,568,1,711,0,0,0,0
1577278242,Tighteeeh,8,3,7585,7052,78,0,7130
1577278560,ironwill,314,1,994,0,0,0,0
1577278710,hmattenklotz,0,1,26,0,0,0,0
1577278764,PId1577278764,0,1,517,0,0,0,0
1577278803,xBauarbeiter-,131,1,2545,0,0,0,0
1577278987,Streussel88,0,1,563,0,1598,0,1598
1577279310,NoLimitx3,442,16,69113,19769,16883,7313,43965
1577279438,Zaros,0,1,2782,40,17211,0,17251
1577279869,Schattenhofer,424,3,5711,170,26,0,196
1577279914,Der Brächer,221,8,17613,21610,159,0,21769
1577281138,Elevhate,0,1,1114,0,447,0,447
1577281337,Anastasia,323,1,195,12,629,0,641
1577281588,Ringelow,95,2,5437,3726,0,0,3726
1577281597,Edga31,0,1,3442,0,0,0,0
1577282394,hawo,521,1,1105,0,0,0,0
1577282851,toniazemi 19,0,1,225,0,0,0,0
1577282858,gustav1101212,144,9,16925,10266,52,2805,13123
1577283178,Texter,0,1,211,0,645,0,645
1577283400,BlueBird,0,1,384,592,19651,0,20243
1577283427,JediMindTrick94,0,1,4212,0,0,0,0
1577283444,derTrollinger,0,1,1718,0,1648,0,1648
1577283611,Simone1994,0,1,3137,0,0,0,0
1577283910,IKharn,0,1,886,0,0,0,0
1577284151,MrPaperboy,0,1,3506,0,9660,0,9660
1577284366,v E x,0,1,797,0,0,0,0
1577284645,Slivovica,0,0,0,0,1448,0,1448
1577284675,pogi,237,2,5730,0,39,2305,2344
1577284759,Kralle1907,0,1,79,0,0,0,0
1577284841,jullia,27,1,638,0,0,0,0
1577284885,Horst-MG,232,1,2974,3653,0,365,4018
1577285184,Akte546884,0,1,330,0,0,0,0
1577285245,Taxus87,30,3,4929,11874,5682,2150,19706
1577285439,lordskinny,0,1,1999,1974,0,0,1974
1577285545,Phil-Kl10,0,1,870,110,8366,0,8476
1577285629,Marciboy147,0,1,26,0,0,0,0
1577285719,Sch0blo,0,1,52,0,0,0,0
1577285994,Helmo,348,1,2391,0,0,0,0
1577286027,Robby431,237,1,1393,0,0,1192,1192
1577286157,Dcpongei,0,1,387,0,286,0,286
1577286231,Hunter23,405,1,2630,0,343,0,343
1577286275,-.Lost.-,160,2,6124,358,0,0,358
1577286276,Belucci,0,1,187,0,0,0,0
1577286668,Entzündet den Tornado,351,1,988,0,0,0,0
1577287040,gierig.,178,1,944,0,0,0,0
1577287120,Der Lastkraftwagenfahrer,0,1,670,0,2,0,2
1577287203,The Kingmaker,0,1,670,0,0,0,0
1577287233,Ready4KitZ?,61,1,3407,0,0,0,0
1577287523,JeanDarc,0,1,452,0,301,0,301
1577288227,Boombangboom,0,1,26,0,0,0,0
1577288336,die elfe,0,1,381,0,713,0,713
1577288384,Zancrow,312,0,0,0,2194,0,2194
1577288708,Bahamut,0,1,389,35,5741,0,5776
1577288898,Fürst Itti,0,1,158,0,0,0,0
1577288976,baba007,0,1,2984,0,396,0,396
1577289145,xWhiteTiger96x,0,1,45,0,0,0,0
1577289174,AngelofChaos92,557,1,685,0,0,0,0
1577289243,DogDog,560,5,13556,8370,241,389,9000
1577289264,King Tsugi,0,1,193,0,0,0,0
1577289483,zardor,340,1,608,0,0,0,0
1577289807,Biermudaviereck,237,1,2212,0,2916,12004,14920
1577290291,Cupi,87,1,2147,0,0,0,0
1577290403,Jobst von Mähren,77,1,3157,2355,0,0,2355
1577290506,Ace.Uchiha,168,1,1445,0,262,0,262
1577290556,Tobi42,0,1,26,0,0,0,0
1577290952,CHHO2,181,1,611,0,26,0,26
1577290982,BrainOfEmptiness,0,1,26,0,0,0,0
1577291074,Graf Totti,232,1,4773,0,0,0,0
1577291155,LNRTWB,0,1,305,0,7759,0,7759
1577291549,TuttleIsHere,541,0,0,0,4054,0,4054
1577292595,Lord Dave,472,6,11237,14202,419,13,14634
1577292656,Batman 6630,0,1,350,0,0,0,0
1577292812,Banana97,0,1,70,0,0,0,0
1577293023,Schienbein,0,1,882,0,0,0,0
1577293039,magnific0,119,2,5831,1646,180,0,1826
1577293750,AbsturzKind,148,1,3045,0,0,0,0
1577294157,richtig,368,1,893,0,0,0,0
1577294234,Lord König kekw,0,1,682,0,13,0,13
1577294241,Stamos44,0,1,670,0,39,0,39
1577294355,Held der Steine,121,1,160,0,5759,0,5759
1577294370,SturerEsel1,121,1,915,0,0,0,0
1577294413,Suga Sean,0,1,279,0,0,0,0
1577294676,Kühlschrank,0,1,4498,0,10,0,10
1577294742,Touchdown,0,1,254,0,175,0,175
1577294980,ElHorno,0,1,1050,0,2256,0,2256
1577295106,trickpat,312,1,197,0,2228,0,2228
1577295752,KreuzSchwert,0,1,1229,693,239,6974,7906
1577295965,SepplSoldier,572,2,4703,1512,0,0,1512
1577296431,Slavischer Berserker,0,1,1842,0,0,0,0
1577296537,RTW7441,0,1,2296,0,202,0,202
1577296703,Technoheini,0,1,102,0,1380,0,1380
1577296839,Drake22,0,1,281,0,0,0,0
1577297000,marcel123414,107,1,344,0,606,199,805
1577297044,Das Sternchen,293,2,4471,32,418,1219,1669
1577297173,The Dark Knight 74,0,1,209,0,7055,0,7055
1577297352,KALi3AR,0,1,1531,0,994,0,994
1577297395,Riyaka,0,1,188,0,1,0,1
1577297668,SecteR,0,1,32,0,0,0,0
1577297990,robold,99,1,1348,0,0,0,0
1577298064,Hulahoopreifen,0,1,731,0,47,0,47
1577299183,Der neue king,0,1,2248,0,664,0,664
1577299714,Valfadir22,0,1,1428,0,224,0,224
1577299867,See You In Valhalla,0,1,776,0,0,0,0
1577300006,Gräfin Tina,307,1,2795,0,0,0,0
1577300215,shell87,0,1,3286,121,628,0,749
1577300275,Lucky,3,1,2448,0,0,0,0
1577300585,Citi,0,1,478,57,2252,0,2309
1577300846,Cornwall,0,1,26,0,0,0,0
1577300851,Hölle,130,12,47396,36935,218,11667,48820
1577301029,Susanoo.,275,15,41933,40339,4758,0,45097
1577301232,regenmantel,0,0,0,0,3090,0,3090
1577301959,OffWhite.,0,1,4286,0,50,0,50
1577302041,giwrgoskts,0,1,129,0,557,0,557
1577302234,Nox3,0,1,391,0,0,0,0
1577302629,Leonie212,0,1,610,0,72,0,72
1577302860,Jaffa,0,1,207,0,84,0,84
1577303143,robsen3011,242,1,2859,0,0,0,0
1577303147,Skriimler,263,1,2960,0,20,0,20
1577303161,*Legendary Rakoon*,0,1,77,0,0,0,0
1577303279,Micha58,63,2,4045,4477,869,0,5346
1577303441,Emma,0,1,497,0,0,0,0
1577303793,VENOM,0,2,3275,0,125,0,125
1577303951,Korkenknaller,167,1,3430,0,0,0,0
1577304313,chakotay1994,0,0,0,0,549,0,549
1577304358,Lord angelika,0,1,416,0,16886,0,16886
1577304505,corsa12,64,2,3610,1358,331,0,1689
1577304538,Balloo,85,1,1309,0,16,0,16
1577304768,Alex1970,0,1,885,0,0,0,0
1577304828,BUUBEERE,0,1,1374,0,18,0,18
1577304863,mioko,30,1,286,10076,3020,0,13096
1577305275,Bluebull,526,1,1863,324,0,0,324
1577305718,Berufsjäger,0,1,618,0,0,0,0
1577305909,zuckerhut,322,2,3456,1178,405,0,1583
1577306008,avata090902,0,0,0,0,18,0,18
1577306276,topscorer23,0,1,226,0,154,0,154
1577306410,Schrottbuier,32,5,8978,235,65,0,300
1577306613,zorrero,0,1,334,0,0,0,0
1577307044,Carnalito,103,1,709,0,11628,0,11628
1577307219,Liostro,318,3,6727,0,0,0,0
1577307502,SiebenSäge,0,1,1070,0,54,0,54
1577307649,Kaugummistiel,0,1,239,0,430,0,430
1577308049,Thomas,107,2,6731,0,16837,0,16837
1577308114,Maiga,0,0,0,0,15,0,15
1577308751,Schmuruck,496,1,541,0,89,0,89
1577309405,Feror,351,1,892,0,0,0,0
1577309487,GRABBID,519,0,0,0,2139,0,2139
1577309598,The Fool,0,1,329,0,0,0,0
1577309611,Sabina,0,1,317,0,394,0,394
1577310030,Katavaran,150,2,7944,7243,278,1,7522
1577310106,BloodyBenni,0,1,1596,0,0,0,0
1577310144,DerEchte97,0,1,592,0,0,0,0
1577310167,Madness82,242,2,3882,0,65,0,65
1577310212,DerKiller,436,1,1132,0,0,0,0
1577310424,Olixer,624,1,643,0,418,0,418
1577310666,TheKopana,0,1,212,0,0,0,0
1577311227,Late.Start,0,0,0,0,1509,0,1509
1577311267,Bmarley,0,1,5104,154,14,0,168
1577311314,kolla,8,2,9169,4742,0,0,4742
1577311432,Ap19942012,0,1,1352,0,0,0,0
1577311439,Striiker,167,1,1688,0,6,0,6
1577311879,Loxuri,0,1,1914,0,462,0,462
1577311977,Kassandra4812,288,1,328,0,0,0,0
1577312291,Moritzo,0,1,4625,13455,13987,0,27442
1577312326,wdym,0,1,26,0,0,0,0
1577312334,pempo,0,1,26,0,0,0,0
1577312411,Ohnmächtiger Esel2,293,6,12967,9656,845,917,11418
1577312449,Komutan Fatih,263,1,3073,3107,450,0,3557
1577312732,MartinMK3ST,0,1,395,0,0,0,0
1577312768,Gesindel,0,1,903,0,84,0,84
1577312834,PlushTush,351,1,823,0,0,0,0
1577312931,KleinesRiesenrad,0,1,850,0,0,0,0
1577313020,Heropfire,0,1,26,0,0,0,0
1577313442,talisca97,461,2,6400,340,52,1904,2296
1577313616,ski123,345,1,2511,0,120,0,120
1577313794,Sick Scatbob,0,1,1509,0,0,0,0
1577313796,Lord yannus,0,1,1280,0,0,2234,2234
1577313798,Womb Spaso,0,1,1487,0,0,0,0
1577314000,Kesowatch,0,1,1240,0,0,0,0
1577314218,Uninstall Now,0,1,467,0,0,0,0
1577314226,Arne129,101,1,850,0,0,0,0
1577314235,Chalex97,0,1,1065,0,0,0,0
1577314255,mze74,0,1,380,0,0,0,0
1577314278,Jaggo01,0,1,1241,5375,90,0,5465
1577314699,Sir Isaac Nooton,0,1,632,0,2333,0,2333
1577314886,C.Ronaldo,177,1,26,0,39,0,39
1577314992,Ruhrpott77,0,1,240,0,0,0,0
1577314993,Literary57,368,1,823,0,0,0,0
1577315631,Wikinger,0,1,593,0,264,0,264
1577315633,Killerkeks3000,0,1,26,0,0,0,0
1577315997,fischaa,0,1,26,0,0,0,0
1577316040,cjjj,342,1,124,0,0,0,0
1577316142,Harrnetz,0,1,347,0,12,0,12
1577316601,Paramedic144,0,1,75,0,0,0,0
1577317462,KingReaper91,0,1,176,0,71,0,71
1577317640,basix12,0,1,146,0,0,0,0
1577317899,Sybolic,127,0,0,0,107,0,107
1577318150,Dadahan,95,2,3844,0,0,0,0
1577318291,Ludwig I,65,1,2506,0,0,0,0
1577318338,mico21,346,1,838,0,0,0,0
1577318621,DerDoctor,0,1,26,0,0,0,0
1577319022,Lord Sleifer,0,1,537,0,20,0,20
1577319091,Bayernbua,443,7,50750,1906,21984,0,23890
1577319184,NeedCash,501,1,322,0,2936,0,2936
1577320626,Schixiii,0,1,26,0,0,0,0
1577320762,Deutz,0,1,326,1090,5880,0,6970
1577321014,DerD267,0,1,142,0,70,0,70
1577321151,DayDreamx3,0,1,587,0,0,0,0
1577321158,Lord Major1982Tom,131,1,4006,0,0,0,0
1577321222,MemoryZz,0,0,0,0,2312,0,2312
1577321274,Weedmaster,0,1,350,0,0,0,0
1577321480,Dr.Best,0,1,181,0,52,0,52
1577321559,GoldenerSchatz,282,1,1294,0,0,73,73
1577321564,xPress,0,1,2158,0,0,0,0
1577321823,VoltaJa,51,4,12995,1805,78,0,1883
1577322248,Pletziii219,0,1,502,0,7514,0,7514
1577322471,BashYou,0,1,1531,0,0,0,0
1577322633,Graf Kuckucksberg,518,1,3270,8736,0,0,8736
1577322657,Brauntown,0,1,26,0,0,0,0
1577322983,iGetMeOut,0,1,185,0,0,0,0
1577323145,Verdammte Axt,537,1,622,0,196,0,196
1577323855,Brutalanda,0,0,0,0,569,0,569
1577324096,Horv11,235,1,968,0,0,16158,16158
1577324633,Mike55,534,1,898,0,0,0,0
1577324641,Lord BO-1966,418,1,1889,0,0,0,0
1577324789,Myrrdhin Emrys,506,1,457,0,10,0,10
1577324917,JimmiHenrics,181,1,704,0,0,0,0
1577325055,*Sp33D-FreakY*,0,0,0,0,39,0,39
1577325071,ToastHawaiii,0,1,386,533,17475,0,18008
1577325121,Grimiore,0,1,645,0,1393,0,1393
1577325138,Sir.Luke,18,2,3922,1554,112285,8758,122597
1577325272,Fredexpert,0,1,3825,0,0,0,0
1577325274,Karpfen Dynastie,148,2,4110,0,78,0,78
1577325284,KlimmO,625,1,1509,0,0,0,0
1577325320,Odin1996,163,1,3077,1150,6673,0,7823
1577325641,Azrael1,0,1,257,0,99,0,99
1577325883,Andreas1307,543,1,1350,0,7604,0,7604
1577326173,HIFYM,281,1,1593,55,10,0,65
1577327517,Illisto33,461,3,6935,20868,0,1433,22301
1577327609,Mactzer,0,1,680,828,0,0,828
1577327643,Destinyjooker,443,13,81256,53256,1039,0,54295
1577327700,KaldyIndustrie,144,1,2792,0,0,0,0
1577327706,Frobiebryant,0,1,644,0,0,0,0
1577328023,Daniel Ocean,368,1,845,0,8,0,8
1577328357,Myrapla,0,1,485,0,0,0,0
1577328676,1.Norgur,6,1,1157,0,30,0,30
1577328913,Gold Wing,0,1,271,0,0,0,0
1577329285,MISS MARPLE77,64,1,3214,0,0,0,0
1577329590,Jaca18,0,1,686,0,0,0,0
1577329596,Almigurt von Ehrenmann,0,1,575,0,0,0,0
1577330010,Rocco,262,3,6379,17567,299,0,17866
1577330377,badenatsereloaded,28,1,5508,29840,0,0,29840
1577330538,Bennylino,0,1,26,0,0,0,0
1577330585,OLVus,0,1,2673,0,510,0,510
1577330677,Sigma Guitar,0,1,793,0,92,0,92
1577330910,NamelessKing,0,2,4163,0,13,0,13
1577330911,Lucyelle,0,1,175,0,0,0,0
1577331107,MasterJxD,95,2,4271,6853,0,0,6853
1577331299,Ranger1,144,1,4114,332,0,7455,7787
1577331373,Ludwig,140,1,144,0,0,0,0
1577331437,Stroem,0,1,850,0,0,0,0
1577331836,thommyderrichtigböse,567,1,617,0,0,0,0
1577331930,DeadOfConfusion,0,1,428,0,245,0,245
1577332056,Nate96,6,1,1728,0,474,0,474
1577332399,DvornyHorny,0,1,769,0,0,0,0
1577332496,Kishi,47,4,6344,0,1027,3466,4493
1577332555,GinWodka,77,2,5157,4127,156,0,4283
1577332558,Friese1967,8,9,36225,19513,13,0,19526
1577332569,KingGenetik,0,1,129,0,0,0,0
1577332997,Marcix33,207,1,1887,0,30328,0,30328
1577333310,pumudrag,92,1,846,0,0,0,0
1577333392,Pipo,0,1,191,0,55,0,55
1577333472,William Wallace,343,1,702,0,0,0,0
1577333558,frido99,453,1,377,150,1136,0,1286
1577334599,xmorromx,262,1,2367,0,0,0,0
1577334646,House Targaryen,366,1,1315,0,30,0,30
1577334704,senpaiego,350,1,1006,0,0,0,0
1577334751,StöckterJung,0,1,3101,0,0,0,0
1577334777,N4tsu,0,1,68,0,2,0,2
1577334821,D1reW0lf,0,1,112,0,0,0,0
1577334976,Acidrain23,177,1,745,0,0,0,0
1577335055,daschrempp,0,1,403,0,229,0,229
1577335125,Step,0,1,26,0,0,0,0
1577335261,xmissi0n,0,1,885,0,0,0,0
1577335313,Abber88,567,1,714,0,0,0,0
1577335440,nilob,0,1,26,0,0,0,0
1577335786,Kojle,0,1,1637,1018,4005,0,5023
1577335984,doumenix,0,1,830,0,0,0,0
1577336001,Otter1990,0,1,630,0,1341,0,1341
1577336196,joha2018,0,1,461,130,1578,0,1708
1577336267,Versicherungsbetrüger,0,1,933,0,0,0,0
1577336272,Gast336272,0,1,1170,0,67,0,67
1577336312,Schwarzerkolben,0,1,104,0,4553,0,4553
1577336663,Verkaterter Viktor,0,1,922,0,0,0,0
1577336730,.Alastor,0,1,41,0,0,0,0
1577337039,TheOption,28,6,18921,8716,220,15293,24229
1577337112,Mady,0,1,583,0,0,0,0
1577337227,Sybill Proxyspawney,0,1,537,0,1850,0,1850
1577337241,oqASS,0,0,0,0,17,0,17
1577337349,KingCatan3000,0,1,185,0,0,0,0
1577337399,unmoralisches Angebot,226,1,1641,0,2499,0,2499
1577337451,Brikx,0,1,476,0,1093,0,1093
1577338050,Teira89,0,1,265,0,452,0,452
1577338055,playshnuc,0,1,159,0,0,0,0
1577338214,5kg Pizzateig,351,1,219,0,4,0,4
1577338402,Rubber Duck,37,1,3495,3937,4092,0,8029
1577338557,Ramm SieHart,92,1,848,0,0,0,0
1577338605,Sellinger Gr,386,1,2776,0,0,0,0
1577338889,bfiebfuwkf,350,1,684,0,0,0,0
1577339038,Beowulff93,436,1,1954,0,0,0,0
1577339237,W1ll1,0,1,1203,0,0,0,0
1577339297,john.sheridan,0,1,596,0,0,0,0
1577339380,Olofsson,0,1,226,0,0,0,0
1577339675,Flo43,0,1,734,0,0,0,0
1577339706,Meffef,0,2,772,0,22226,0,22226
1577339960,Hofnarr111,108,1,2370,0,0,0,0
1577340034,König Ray,0,1,26,0,0,0,0
1577340113,Herzog-Andi,0,1,505,0,1432,0,1432
1577340448,Ksiller,74,1,1668,0,0,0,0
1577340462,Master Cronix,565,3,8967,31658,0,0,31658
1577340525,NorbatxD,0,1,462,0,2057,0,2057
1577340545,KasimirVI,77,3,8148,6063,0,0,6063
1577340840,Red Meth,343,1,4258,0,16179,0,16179
1577341225,Lustknappe22,0,1,683,0,0,0,0
1577341242,Serketh,0,1,26,0,0,0,0
1577341568,EmTee1905,0,1,1321,0,5946,0,5946
1577341663,guude23,0,1,582,0,0,0,0
1577341676,DaCheetha,0,1,525,0,1407,0,1407
1577341788,MiniFU,496,1,332,0,0,0,0
1577341817,Alex.m,0,1,571,0,729,0,729
1577341924,ImScraPix,0,1,161,0,0,0,0
1577342001,.Mr.Freeze.,460,0,0,16310,7889,0,24199
1577342313,Weedstar510,3,3,5938,90,0,3,93
1577342910,Bestboss1903,0,1,48,0,0,0,0
1577343037,Highdi,0,1,524,0,852,0,852
1577343621,RitchyHara,0,1,1420,0,12,0,12
1577343940,DieMoehre,0,1,193,0,208,0,208
1577344191,DefinetlyNotTkk,4,0,0,0,468,0,468
1577344209,freak370,0,1,769,0,327,0,327
1577344654,Erebird,464,3,8860,7719,291,27,8037
1577344763,3kyFr4nky,413,1,1083,0,0,0,0
1577344933,Blizzard57223,0,1,26,0,0,0,0
1577345029,Lilli79,0,1,3299,243,10,0,253
1577345825,Caki95,95,4,12543,21896,20565,0,42461
1577345940,Hendl,0,1,157,0,0,0,0
1577346099,MarsGorilla,0,3,5811,0,7710,0,7710
1577346141,Kumpelblase,5,2,6401,198,210,0,408
1577346312,astra1910,0,1,884,0,0,0,0
